filepath,label
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2340__2__99bd376acf__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/046__[voi][dru][lat_sou]2455__1__33fe68b08c__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/224__[voi][nod][lat_sou]2284__1__b2f0062802__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/050__[voi][dru][pop_roc]2317__2__a468877d01__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2511__2__c79479dea5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/203__[voi][nod][cou_fol]2374__3__77edef8243__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2527__3__ae9c7a564f__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/003__[voi][dru][cou_fol]2431__2__4c9675c1cb__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/010__[voi][dru][cou_fol]2367__1__e12ec977ee__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/068__[voi][dru][pop_roc]2464__1__833f5fab48__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/258__[voi][dru][lat_sou]2452__3__371bdcdef5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][jaz_blu]2492__1__b4aa303413__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/048__[voi][dru][cou_fol]2413__3__40a7b2bec5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/120__[voi][dru][cou_fol]2402__3__60d4e2a578__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/119__[voi][nod][cou_fol]2393__1__6e37a61b42__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/228__[voi][dru][pop_roc]2466__2__b1205f3092__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/225__[voi][nod][cou_fol]2365__2__80f2e7ec06__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2503__2__3d37ba35a9__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/083__[voi][dru][pop_roc]2300__2__0740740256__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2352__2__53f52b6303__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/236__[voi][nod][cou_fol]2450__1__686f5b4d26__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2364__3__2c933da369__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2535__3__a5095df47f__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/124__[voi][dru][lat_sou]2457__1__f1eab9c689__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/239__[voi][nod][pop_roc]2478__2__88fba8c234__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/217__[voi][dru][lat_sou]2453__2__4bf6007bcf__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2548__3__3ae56868cf__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2548__1__5738a173cf__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/124__[voi][dru][lat_sou]2457__3__c4edfd2993__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2364__1__45db004b95__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/236__[voi][nod][cou_fol]2450__3__53447459f5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2535__1__913766d51d__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/137__[voi][dru][cou_fol]2377__2__ced4afd7fd__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/048__[voi][dru][cou_fol]2413__1__d9b91a6a42__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/119__[voi][nod][cou_fol]2393__3__f6fb94da5d__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/120__[voi][dru][cou_fol]2402__1__ea3c5d130d__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/131__[voi][dru][lat_sou]2458__2__27c92dc60c__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][jaz_blu]2492__3__8e278d593a__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/068__[voi][dru][pop_roc]2464__3__e1586ea011__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/142__[voi][dru][cou_fol]2430__2__c4718841f4__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/258__[voi][dru][lat_sou]2452__1__04dddb2e52__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2527__1__8b8f1d9fdd__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/010__[voi][dru][cou_fol]2367__3__96b7a3d8ca__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/203__[voi][nod][cou_fol]2374__1__ee0c27eeda__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/094__[voi][dru][pop_roc]2479__3__27bc65d247__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/224__[voi][nod][lat_sou]2284__3__07602cdbc5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/046__[voi][dru][lat_sou]2455__3__b6332680f5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2544__1__1957285261__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/235__[voi][dru][pop_roc]2328__2__189207023f__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/206__[voi][dru][pop_roc]2475__2__014e4a5ac0__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2539__1__23d6aef5bb__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/206__[voi][dru][pop_roc]2475__3__aabad49735__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/235__[voi][dru][pop_roc]2328__3__7973fd68ef__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/018__[voi][dru][cou_fol]2449__1__6c0d91ec14__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/050__[voi][dru][pop_roc]2317__1__a897b0c624__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2511__1__93f2b7d20a__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/046__[voi][dru][lat_sou]2455__2__ee33f54dc5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/224__[voi][nod][lat_sou]2284__2__ced057a949__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2340__1__78e050d0c3__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/094__[voi][dru][pop_roc]2479__2__68e39d4108__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/003__[voi][dru][cou_fol]2431__1__5efcd50d0a__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/010__[voi][dru][cou_fol]2367__2__6cea9fa9d4__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/068__[voi][dru][pop_roc]2464__2__c261defa72__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/142__[voi][dru][cou_fol]2430__3__9c213fabfe__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][jaz_blu]2492__2__85138d5314__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/131__[voi][dru][lat_sou]2458__3__d3b2dcf287__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/119__[voi][nod][cou_fol]2393__2__66b0a10a34__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/225__[voi][nod][cou_fol]2365__1__a59e4f10b9__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/228__[voi][dru][pop_roc]2466__1__1b5fd03e32__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2352__1__82e509a931__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/083__[voi][dru][pop_roc]2300__1__0da6198c82__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2503__1__8d32526f09__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/137__[voi][dru][cou_fol]2377__3__58512513c5__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/236__[voi][nod][cou_fol]2450__2__81ef82564b__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/124__[voi][dru][lat_sou]2457__2__be3f6c68e4__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/239__[voi][nod][pop_roc]2478__1__12d43810ae__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/217__[voi][dru][lat_sou]2453__1__505f66ab54__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2546__1__90c947ef4d__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/193__[voi][dru][pop_roc]2323__1__32265c5be4__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/115__[voi][dru][lat_sou]2285__3__409991fc6e__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/035__[voi][nod][cou_fol]2437__3__3f1c078830__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/218__[voi][nod][cou_fol]2373__1__52bfdd17b6__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/177__[voi][nod][cou_fol]2382__3__edbf15fd5a__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/033__[voi][nod][pop_roc]2467__1__143348847f__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/194__[voi][nod][cou_fol]2370__1__914a819843__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/039__[voi][nod][cou_fol]2371__1__770c5fe52a__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2525__1__5599705d22__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/100__[voi][dru][cou_fol]2423__3__269c3b1639__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/065__[voi][nod][cou_fol]2410__2__a27bdeb93a__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2529__1__d5ee4b2128__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/017__[voi][dru][pop_roc]2320__3__59d2b91edb__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/090__[voi][nod][cou_fol]2390__1__29f0eb087f__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][jaz_blu]2482__3__8608f26676__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/005__[voi][dru][pop_roc]2316__3__0b9e63e2f0__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/133__[voi][nod][cou_fol]2448__3__daa0b05b9c__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/045__[voi][dru][cou_fol]2401__1__94c8e46e9a__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/254__[voi][nod][cou_fol]2444__1__c1ec5bb7fe__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/172__[voi][dru][pop_roc]2470__3__1d9a2f34fe__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/082__[voi][dru][pop_roc]2299__1__82478c26cd__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2537__1__1f72d3aeaf__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2333__1__e8ebf1333e__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/172__[voi][dru][pop_roc]2470__2__3c47f3538b__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/133__[voi][nod][cou_fol]2448__2__3f0017653d__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/005__[voi][dru][pop_roc]2316__2__e6be8535fa__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][jaz_blu]2482__2__a379049915__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/096__[voi][nod][cou_fol]2428__1__073502e72d__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/017__[voi][dru][pop_roc]2320__2__a8ba58a145__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/185__[voi][dru][lat_sou]2288__1__c02cee6008__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/065__[voi][nod][cou_fol]2410__3__1350d7ca96__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2350__1__0a63e32d61__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2501__1__f3254c39db__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/100__[voi][dru][cou_fol]2423__2__89583e6a1f__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/072__[voi][dru][cou_fol]2406__1__c494488a39__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/099__[voi][nod][cou_fol]2399__1__2bcc1daef6__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/177__[voi][nod][cou_fol]2382__2__b3cf167067__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/087__[voi][dru][pop_roc]2462__1__fb9deb86bd__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/035__[voi][nod][cou_fol]2437__2__d672add4d7__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2513__1__833903d700__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2342__1__4808b1f08e__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/115__[voi][dru][lat_sou]2285__2__a5b06c8128__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/193__[voi][dru][pop_roc]2323__2__1cfa146423__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2546__2__68acebee5c__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2513__3__0d46dee134__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2342__3__bbf22f7bad__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/218__[voi][nod][cou_fol]2373__2__2f2bd86422__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/033__[voi][nod][pop_roc]2467__2__f2d5f609bf__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/087__[voi][dru][pop_roc]2462__3__3e9efe82da__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/039__[voi][nod][cou_fol]2371__2__68c881ffcc__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/194__[voi][nod][cou_fol]2370__2__c920b49ba7__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/099__[voi][nod][cou_fol]2399__3__54303332b9__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2525__2__b4ad802dca__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/072__[voi][dru][cou_fol]2406__3__6cdc353bf6__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2350__3__eb0b38b9d3__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2501__3__1cc8a37590__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/[voi][pop_roc]2529__2__89745451f2__sr44100_dur3.0_m128_w30_h10.npy,voi
/Users/hughsignoriello/Developer/ML-based-analysis-of-sound/.cache/mels_irmas/voi/065__[voi][nod][cou_fol]2410__1__06f392768f__sr44100_dur3.0_m128_w30_h10.npy,voi
